institution_id,name,type,state,city,url,accreditation_status,source,last_updated
229,Clarion University (see homepage),Paralegal Program,Pennsylvania,,https://www.clarion.edu,AAfPE Member,AAfPE,2025-12-26 18:45:30
230,Clayton State University Paralegal Certificate,Paralegal Program,Georgia,,https://catalog.clayton.edu/academic-catalog/arts-sciences/social-sciences/paralegal-studies-certificate/,AAfPE Member,AAfPE,2025-12-26 18:45:30
231,Coastline Community College,Paralegal Program,California,,https://www.coastline.edu/programs/paralegal-studies.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
232,College of DuPage Legal Studies,Paralegal Program,Illinois,,https://www.cod.edu/academics/programs/legal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
233,College of Eastern Idaho Paralegal Studies,Paralegal Program,Idaho,,https://www.cei.edu/program/legal-studies-paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
234,College of Lake County Legal Studies,Paralegal Program,Illinois,,https://www.clcillinois.edu/programs/bssdv/legal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
235,College of Saint Mary Legal Studies,Paralegal Program,Nebraska,,https://www.csm.edu/academics/undergraduate-field-study/legal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
236,College of Southern Nevada Paralegal & Law,Paralegal Program,Nevada,,https://www.csn.edu/schools/school-of-business-hospitality-and-public-services/department-of-business-administration/paralegal-law-program,AAfPE Member,AAfPE,2025-12-26 18:45:30
237,College of the Canyons,Paralegal Program,California,,https://www.canyons.edu/academics/paralegal/program/index.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
238,College of the Sequoias,Paralegal Program,California,,https://www.cos.edu/en-us/academics/business/paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
239,Columbus State Community College Paralegal,Paralegal Program,Georgia,,https://www.cscc.edu/academics/departments/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
240,Community College of Aurora,Paralegal Program,Colorado,,https://www.ccaurora.edu/programs/public-service-department/paralegal-certificate/,AAfPE Member,AAfPE,2025-12-26 18:45:30
241,Community College of Philadelphia Paralegal Studies AAS,Paralegal Program,Pennsylvania,,https://www.ccp.edu/college-catalog/degree-programs/associate-applied-science-aas/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
242,Cuyahoga Community College Paralegal,Paralegal Program,Ohio,,https://www.tri-c.edu/programs/paralegal/index.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
243,Dallas College Paralegal,Paralegal Program,Texas,,https://www.dallascollege.edu/cd/credit/paralegal/pages/default.aspx,AAfPE Member,AAfPE,2025-12-26 18:45:30
244,Davenport University Paralegal,Paralegal Program,Michigan,,https://www.davenport.edu/academics/areas/business/legal-studies-as,AAfPE Member,AAfPE,2025-12-26 18:45:30
245,Davidson-Davie Community College Paralegal Technology,Paralegal Program,North Carolina,,https://www.davidsondavie.edu/academics/law-public-safety/paralegal-technology/,AAfPE Member,AAfPE,2025-12-26 18:45:30
246,Daytona State College Paralegal Studies,Paralegal Program,Florida,,https://www.daytonastate.edu/academic-departments/college-of-business-engineering-and-technology/school-of-business-administration/paralegal-studies.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
247,Del Mar College Paralegal Studies,Paralegal Program,Texas,,https://delmar.edu/degrees/paralegal-studies/index.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
248,Delaware Technical Community College Paralegal Certificate,Paralegal Program,Delaware,,https://www.dtcc.edu/academics/programs-study/paralegal-certificate/,AAfPE Member,AAfPE,2025-12-26 18:45:30
249,Duquesne University School of Law Paralegal Institute,Paralegal Program,Pennsylvania,,https://www.duq.edu/academics/colleges-and-schools/law/paralegal-institute/index.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
250,East Texas A&M University Paralegal Studies,Paralegal Program,Texas,,https://coursecatalog.tamuc.edu/.../paralegal-studies-major/,AAfPE Member,AAfPE,2025-12-26 18:45:30
251,Eastern Michigan University Paralegal,Paralegal Program,Michigan,,https://www.emich.edu/cet/tech-professional-mgmt/programs/paralegal/index.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
252,Edmonds Community College Legal Studies,Paralegal Program,Washington,,https://www.edcc.edu/legal,AAfPE Member,AAfPE,2025-12-26 18:45:30
253,Enterprise State Community College,Paralegal Program,Alabama,,https://www.escc.edu/academics/programs/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
254,FSW A.S. Paralegal,Paralegal Program,Florida,,https://www.fsw.edu/academics/programs/asparalegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
255,Fayetteville Technical Community College Paralegal Technology,Paralegal Program,North Carolina,,https://www.faytechcc.edu/academics/business-programs/paralegal-technology/,AAfPE Member,AAfPE,2025-12-26 18:45:30
256,Florence-Darlington Technical College Paralegal,Paralegal Program,South Carolina,,https://www.fdtc.edu/academics/programs/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
257,Florida State College at Jacksonville Paralegal Certificate,Paralegal Program,Florida,,https://www.fscj.edu/academics/programs/certs/4104,AAfPE Member,AAfPE,2025-12-26 18:45:30
258,Frederick Community College Paralegal,Paralegal Program,Maryland,,https://www.frederick.edu/programs/public-safety/paralegal.aspx,AAfPE Member,AAfPE,2025-12-26 18:45:30
259,Fremont University Legal Studies,Paralegal Program,Nebraska,,https://fremont.edu/programs/college-legal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
260,Front Range Community College,Paralegal Program,Colorado,,https://www.frontrange.edu/programs-courses/program-list/paralegal.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
261,Fullerton College,Paralegal Program,California,,https://buscis.fullcoll.edu/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
262,Gadsden State Community College,Paralegal Program,Alabama,,https://www.gadsdenstate.edu/programs-of-study/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
263,Generations College Paralegal Studies,Paralegal Program,Illinois,,https://www.generations.edu/academics/associates-degree-programs/paralegal-studies-major/,AAfPE Member,AAfPE,2025-12-26 18:45:30
264,George Washington University,Paralegal Program,Washington,,https://www.gwu.edu,AAfPE Member,AAfPE,2025-12-26 18:45:30
265,Georgia Piedmont Technical College Paralegal Studies,Paralegal Program,Georgia,,https://www.gptc.edu/programs/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
266,Grand Valley State University Paralegal,Paralegal Program,Michigan,,https://www.gvsu.edu/cj/certificate-in-paralegal-studies-172.htm,AAfPE Member,AAfPE,2025-12-26 18:45:30
267,Guilford Technical Community College Paralegal Technology,Paralegal Program,North Carolina,,https://www.gtcc.edu/academics/academic-programs/programs/business-programs/paralegal-technology.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
268,Hamline University Online Paralegal Certificate,Paralegal Program,Minnesota,,https://www.hamline.edu/academics/graduate/online-paralegal-certificate,AAfPE Member,AAfPE,2025-12-26 18:45:30
269,Harford Community College Paralegal Studies,Paralegal Program,Maryland,,https://www.harford.edu/academics/credit-programs/programs/paralegal-studies.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
270,Harrisburg Area Community College Paralegal Studies,Paralegal Program,Pennsylvania,,https://www.hacc.edu/ProgramsandCourses/paralegal-studies-5706.cfm,AAfPE Member,AAfPE,2025-12-26 18:45:30
271,Highline Community College Paralegal AAS,Paralegal Program,Washington,,https://legal.highline.edu/programs/paralegal-aas/,AAfPE Member,AAfPE,2025-12-26 18:45:30
272,Hillsborough Community College Paralegal Studies,Paralegal Program,Florida,,https://www.hccfl.edu/academics/subjects/law-criminal-justice-security/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
273,Hofstra University Maurice A. Deane School of Law Paralegal Certificate,Paralegal Program,New York,,https://law.hofstra.edu/paralegal-certificate-program/,AAfPE Member,AAfPE,2025-12-26 18:45:30
274,Horry-Georgetown Technical College Paralegal,Paralegal Program,South Carolina,,https://www.hgtc.edu/academics/academic-departments/criminal-justice-paralegal-human-services/paralegal.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
275,Husson University Paralegal Certificate,Paralegal Program,Maine,,https://catalog.husson.edu/collegeofbusiness/undergraduate/schooloflegalstudies/legalstudies/certparalegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
276,IUPUI Paralegal Studies,Paralegal Program,Indiana,,https://liberalarts.indianapolis.iu.edu/programs/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
277,Illinois Central College Legal Studies Certificate,Paralegal Program,Illinois,,https://icc.edu/programs/legal-studies-certificate/,AAfPE Member,AAfPE,2025-12-26 18:45:30
278,Illinois State University Legal Studies,Paralegal Program,Illinois,,https://illinoisstate.edu/academics/legal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
279,Inver Hills Community College Paralegal,Paralegal Program,Iowa,,https://www.inverhills.edu/degrees-programs/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
280,Irvine Valley College,Paralegal Program,California,,https://www.ivc.edu/business/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
281,Ivy Tech Community College – Central Indiana Paralegal Studies,Paralegal Program,Indiana,,https://www.ivytech.edu/central/programs/all-academic-programs/school-of-public-affairs-social-services/legal-paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
282,Johnson County Community College Paralegal,Paralegal Program,Kansas,,https://www.jccc.edu/academics/credit/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
283,Johnston Community College Paralegal Technology,Paralegal Program,North Carolina,,https://www.johnstoncc.edu/programs/paralegal-technology.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
284,Kapi‘olani Community College BLT Legal,Paralegal Program,Hawaii,,https://www.kapiolani.hawaii.edu/programs/blt/legal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
285,LSU Paralegal Studies,Paralegal Program,Louisiana,,https://ce.lsu.edu/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
286,LaGuardia Community College Paralegal Studies,Paralegal Program,New York,,https://www.laguardia.edu/majors/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
287,Lakeland Community College (see homepage),Paralegal Program,Wisconsin,,https://www.lakeland.edu,AAfPE Member,AAfPE,2025-12-26 18:45:30
288,Lakeshore Technical College Legal Studies/Paralegal,Paralegal Program,Wisconsin,,https://gotoltc.edu/programs-and-courses/career-areas/law-public-safety-security/legal-studiesparalegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
289,Lehigh Carbon Community College Paralegal,Paralegal Program,Pennsylvania,,https://www.lccc.edu/academics/programs/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
290,Lewis University Paralegal,Paralegal Program,Illinois,,https://www.lewisu.edu/academics/paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
291,Lewis-Clark State College Paralegal,Paralegal Program,Idaho,,https://www.lcsc.edu/program-finder/paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
292,Loyola University Chicago Paralegal Studies,Paralegal Program,Illinois,,https://www.luc.edu/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
293,Macomb Community College Paralegal,Paralegal Program,Michigan,,https://www.macomb.edu/programs-courses/programs/paralegal.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
294,Madison College Paralegal Studies,Paralegal Program,Wisconsin,,https://madisoncollege.edu/academics/programs/paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
295,Madonna University Paralegal Studies,Paralegal Program,Michigan,,https://www.madonna.edu/academics/programs/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
296,Meredith College Paralegal,Paralegal Program,North Carolina,,https://www.meredith.edu/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
297,Metropolitan Community College (general),Paralegal Program,Missouri,,https://mcckc.edu,AAfPE Member,AAfPE,2025-12-26 18:45:30
298,Metropolitan Community College – Penn Valley Paralegal,Paralegal Program,Missouri,,https://mcckc.edu/programs/paralegal/index.aspx,AAfPE Member,AAfPE,2025-12-26 18:45:30
299,Miami Dade College Paralegal,Paralegal Program,Florida,,https://www.mdc.edu/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
300,Middlesex Community College Paralegal Studies,Paralegal Program,Massachusetts,,https://www.middlesex.mass.edu/academics/publicservice/publicserviceprograms/paralegalstudies.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
301,Midlands Technical College Paralegal AAS,Paralegal Program,South Carolina,,https://www.midlandstech.edu/programs-and-courses/education-and-public-service/paralegal-associate-degree,AAfPE Member,AAfPE,2025-12-26 18:45:30
302,Mississippi University for Women Legal Studies,Paralegal Program,Mississippi,,https://www.muw.edu/legal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
303,"Missoula College, University of Montana Paralegal Certificate",Paralegal Program,Montana,,https://www.umt.edu/missoula-college/online-certificates/legal_studies.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
304,Missouri Western State University Legal Studies,Paralegal Program,Missouri,,https://www.missouriwestern.edu/criminal-justice-legal-studies/legal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
305,Molloy University Paralegal Certificate,Paralegal Program,New York,,https://www.molloy.edu/academics/additional-programs/continuing-education/certificate-programs/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
306,Montclair State University Paralegal Studies,Paralegal Program,New Jersey,,https://www.montclair.edu/justice-studies/programs-of-study/paralegal-studies-program/,AAfPE Member,AAfPE,2025-12-26 18:45:30
307,Montgomery College Paralegal Studies,Paralegal Program,Maryland,,https://www.montgomerycollege.edu/academics/programs/paralegal-studies/index.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
308,Moraine Valley Community College Paralegal Studies,Paralegal Program,Illinois,,https://www.morainevalley.edu/academics/academic-programs/public-service/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
309,Mt. San Antonio College,Paralegal Program,California,,https://www.mtsac.edu/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
310,Nashville State Community College Paralegal Studies,Paralegal Program,Tennessee,,https://www.nscc.edu/academics/programs/paralegal-studies.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
311,Nassau Community College Paralegal AAS,Paralegal Program,New York,,https://collegecatalog.ncc.edu/current/programs/accounting_and_business_administration/paralegal_aas.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
312,National University,Paralegal Program,California,,https://www.nu.edu/degrees/professional-studies/programs/bachelor-science-paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
313,New York City College of Technology Paralegal,Paralegal Program,New York,,https://www.citytech.cuny.edu/law-paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
314,Newberry College (see homepage),Paralegal Program,South Carolina,,https://www.newberry.edu,AAfPE Member,AAfPE,2025-12-26 18:45:30
315,North Hennepin Community College Paralegal,Paralegal Program,Minnesota,,https://www.nhcc.edu/academics/degree-pathways/business-and-information-systems/paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
316,North Shore Community College Paralegal Studies,Paralegal Program,Massachusetts,,https://www.northshore.edu/academics/programs/pac/index.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
317,NorthWest Arkansas Community College,Paralegal Program,Arkansas,,https://www.nwacc.edu/academicdivisions/socbehavsci/paralegal.aspx,AAfPE Member,AAfPE,2025-12-26 18:45:30
318,Northampton Community College Paralegal,Paralegal Program,Massachusetts,,https://northampton.edu/education-and-training/programs/paralegal.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
319,Northcentral Technical College Paralegal,Paralegal Program,Wisconsin,,https://www.ntc.edu/academics-training/programs/all/associate-degree/legal-studiesparalegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
320,Northeastern State University Legal Studies,Paralegal Program,Oklahoma,,https://academics.nsuok.edu/criminaljustice/DegreePrograms/LegalStudies.aspx,AAfPE Member,AAfPE,2025-12-26 18:45:30
321,Northern Virginia Community College Paralegal Studies,Paralegal Program,Virginia,,https://www.nvcc.edu/academics/programs/paralegal-studies.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
322,Oakland Community College Paralegal,Paralegal Program,Michigan,,https://www.oaklandcc.edu/programs/plg/,AAfPE Member,AAfPE,2025-12-26 18:45:30
323,Oakland University Paralegal,Paralegal Program,Michigan,,https://www.oakland.edu/pace/business/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
324,Oakton College Paralegal Studies,Paralegal Program,Virginia,,https://www.oakton.edu/academics/list-of-programs/paralegal-studies.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
325,Oxnard College,Paralegal Program,California,,https://www.oxnardcollege.edu/departments/academic/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
326,Pasadena City College,Paralegal Program,California,,https://pasadena.edu/academics/divisions/business/paralegal-studies/index.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
327,Peirce College Paralegal Studies,Paralegal Program,Pennsylvania,,https://www.peirce.edu/degrees-programs/undergraduate/legal-studies/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
328,Pellissippi State Community College Paralegal,Paralegal Program,Tennessee,,https://pstcc.edu/academics/areas-of-study/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
329,Pitt Community College Paralegal Technology,Paralegal Program,North Carolina,,https://pittcc.edu/academics/academic-programs/public-services-and-fine-arts/paralegal-technology/,AAfPE Member,AAfPE,2025-12-26 18:45:30
330,Plaza College,Paralegal Program,Arizona,,https://plazacollege.edu/academics/school-of-business/legal-studies-certificate/,AAfPE Member,AAfPE,2025-12-26 18:45:30
331,Quinnipiac University Legal Studies Certificate,Paralegal Program,Connecticut,,https://www.qu.edu/schools/arts-and-sciences/programs/minor/certificate-in-legal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
332,Raritan Valley Community College Paralegal,Paralegal Program,New Jersey,,https://www.raritanval.edu/paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
333,Reynolds Community College Paralegal AAS,Paralegal Program,Texas,,https://reynolds.edu/programs/program-pages/paralegal-studies-aas.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
334,Roane State Community College Paralegal,Paralegal Program,Tennessee,,https://www.roanestate.edu/?5597-Paralegal-Studies-Program=,AAfPE Member,AAfPE,2025-12-26 18:45:30
335,Roosevelt University BA Paralegal Studies,Paralegal Program,Illinois,,https://www.roosevelt.edu/programs/bachelors-paralegal-studies-ba,AAfPE Member,AAfPE,2025-12-26 18:45:30
336,Rowan College of South Jersey Paralegal AAS,Paralegal Program,New Jersey,,https://www.rcsj.edu/behavioralsciencesjustice/paralegal-aas-gloucester,AAfPE Member,AAfPE,2025-12-26 18:45:30
337,SUNY Rockland Community College Legal Studies,Paralegal Program,New York,,https://sunyrockland.edu/programs/legal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
338,Salt Lake Community College Paralegal Studies,Paralegal Program,Utah,,https://www.slcc.edu/paralegalstudies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
339,San Diego Miramar College,Paralegal Program,California,,https://sdmiramar.edu/programs/paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
340,San Francisco State University,Paralegal Program,California,,https://cel.sfsu.edu/paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
341,Savannah Technical College Paralegal Studies,Paralegal Program,Georgia,,https://www.savannahtech.edu/academics/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
342,Seminole State College Legal Assistant,Paralegal Program,Florida,,https://www.seminolestate.edu/legal-assistant/degrees-programs,AAfPE Member,AAfPE,2025-12-26 18:45:30
343,Sinclair Community College Paralegal AAS,Paralegal Program,Ohio,,https://sinclair.edu/program/params/programCode/PAR-S-AAS/,AAfPE Member,AAfPE,2025-12-26 18:45:30
344,South Piedmont Community College Paralegal Technology,Paralegal Program,North Carolina,,https://spcc.edu/programs/paralegal-technology/,AAfPE Member,AAfPE,2025-12-26 18:45:30
345,South Puget Sound Community College Paralegal,Paralegal Program,Washington,,https://spscc.edu/government-public-admin-law/paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
346,South Suburban College Paralegal/Legal Assistant,Paralegal Program,Illinois,,https://www.ssc.edu/academics/programs-of-study/legal-studies/paralegal-legal-assistant/,AAfPE Member,AAfPE,2025-12-26 18:45:30
347,South University – Savannah Campus Paralegal A.S.,Paralegal Program,Georgia,,https://www.southuniversity.edu/degree-programs/criminal-justice-and-legal-studies/paralegal-studies-as,AAfPE Member,AAfPE,2025-12-26 18:45:30
348,Southwest Tennessee Community College Paralegal,Paralegal Program,Tennessee,,https://southwest.tn.edu/paralegal/index.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
349,Southwestern Illinois College Paralegal Studies,Paralegal Program,Illinois,,https://www.swic.edu/academics/career-degrees/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
350,Sowela Technical Community College Paralegal,Paralegal Program,Louisiana,,https://www.sowela.edu/programs/bat/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
351,Spokane Community College Paralegal,Paralegal Program,Washington,,https://scc.spokane.edu/What-to-Study/Public-Services/Legal-Careers/Paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
352,St. John's University Legal Studies,Paralegal Program,New York,,https://www.stjohns.edu/offices-departments/legal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
353,St. Petersburg College Paralegal A.S.,Paralegal Program,Florida,,https://www.spcollege.edu/future-students/degrees-training/public-safety-public-policy-and-legal-studies/paralegal-studies-as-degree,AAfPE Member,AAfPE,2025-12-26 18:45:30
354,State College of Florida Paralegal Certificate,Paralegal Program,Florida,,https://www.scf.edu/programs/paralegal-legal-assisting-certifcate/,AAfPE Member,AAfPE,2025-12-26 18:45:30
355,Stevenson University Legal Studies,Paralegal Program,Pennsylvania,,https://www.stevenson.edu/academics/undergraduate-programs/legal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
356,Suffolk University Paralegal Studies,Paralegal Program,Massachusetts,,https://www.suffolk.edu/cas/degrees-programs/political-science-legal-studies/undergraduate/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
357,Sullivan University Paralegal Studies,Paralegal Program,Kentucky,,https://www.sullivan.edu/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
358,Tarleton State University Certified Paralegal,Paralegal Program,Texas,,https://www.tarleton.edu/extendeded/certified-paralegal-voucher-included/,AAfPE Member,AAfPE,2025-12-26 18:45:30
359,Tarrant County College Paralegal Studies,Paralegal Program,Texas,,https://www.tccd.edu/academics/courses-and-programs/programs-a-z/credit/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
360,Technical College of the Lowcountry Paralegal AAS,Paralegal Program,South Carolina,,https://www.tcl.edu/academics/pathways/law-criminal-justice/paralegal-associate-in-applied-science/,AAfPE Member,AAfPE,2025-12-26 18:45:30
361,Texas Southmost College Legal Studies,Paralegal Program,Texas,,https://www.tsc.edu/academics-and-career-programs/.../legal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
362,Texas State University–San Marcos Paralegal Cert,Paralegal Program,Texas,,https://www.polisci.txst.edu/…/certificates/paralegal.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
363,Truckee Meadows Community College AAS Paralegal & Law,Paralegal Program,Nevada,,https://catalog.tmcc.edu/degrees-certificates/paralegal-law-aas/,AAfPE Member,AAfPE,2025-12-26 18:45:30
364,Tulane University Paralegal Studies,Paralegal Program,Louisiana,,https://sopa.tulane.edu/degrees-programs/certificates/post-baccalaureate/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
365,Tulsa Community College Legal Studies,Paralegal Program,Oklahoma,,https://www.tulsacc.edu/academics/programs-courses/legal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
366,Tyler Junior College Paralegal,Paralegal Program,Texas,,https://tjc.edu/programs/legal-studies-paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
367,UC Irvine Extension,Paralegal Program,California,,https://ce.uci.edu/programs/law/paralegal,AAfPE Member,AAfPE,2025-12-26 18:45:30
368,UC Riverside Extension,Paralegal Program,California,,https://extension.ucr.edu/certificates/paralegalstudies,AAfPE Member,AAfPE,2025-12-26 18:45:30
369,UC San Diego Extension,Paralegal Program,California,,https://extendedstudies.ucsd.edu/educational-programs/paralegal-certificate-program,AAfPE Member,AAfPE,2025-12-26 18:45:30
370,UCLA Extension,Paralegal Program,California,,https://www.uclaextension.edu/legal-programs/paralegal-studies/certificate/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
371,UMGC Legal Studies,Paralegal Program,Maryland,,https://www.umgc.edu/online-degrees/bachelors/legal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
372,UMass Lowell Online Paralegal Certificate,Paralegal Program,Massachusetts,,https://gps.uml.edu/certificates/undergrad/online-paralegal-certificate.cfm,AAfPE Member,AAfPE,2025-12-26 18:45:30
373,UNC Chapel Hill Paralegal,Paralegal Program,North Carolina,,https://paralegal.web.unc.edu/,AAfPE Member,AAfPE,2025-12-26 18:45:30
374,University of Alaska Anchorage,Paralegal Program,Alaska,,https://www.uaa.alaska.edu/academics/college-of-health/departments/justice-center/legl/index.cshtml,AAfPE Member,AAfPE,2025-12-26 18:45:30
375,University of Alaska Fairbanks,Paralegal Program,Alaska,,https://ecampus.uaf.edu/programs/associate-degrees/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
376,University of Cincinnati Clermont Paralegal,Paralegal Program,Ohio,,https://ucclermont.edu/academics/academic-departments/business-law/blt-programs/paralegal/paralegal-ecurr.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
377,University of Hartford Paralegal Studies,Paralegal Program,Connecticut,,https://www.hartford.edu/academics/graduate-professional-studies/programs/paralegal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
378,University of La Verne,Paralegal Program,California,,https://artsci.laverne.edu/legal-studies/,AAfPE Member,AAfPE,2025-12-26 18:45:30
379,University of Oklahoma College of Law Paralegal Studies,Paralegal Program,Oklahoma,,https://law.ou.edu/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
380,University of San Diego,Paralegal Program,California,,https://www.sandiego.edu/law/academics/paralegal/,AAfPE Member,AAfPE,2025-12-26 18:45:30
381,University of Southern Mississippi Legal Studies,Paralegal Program,Mississippi,,https://www.usm.edu/undergraduate-programs/legal-studies.php,AAfPE Member,AAfPE,2025-12-26 18:45:30
382,University of Toledo Legal & Paralegal Studies,Paralegal Program,Ohio,,https://www.utoledo.edu/programs/undergrad/legal-and-paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
383,University of Washington PCE Paralegal Studies,Paralegal Program,Washington,,https://www.pce.uw.edu/certificates/paralegal-studies,AAfPE Member,AAfPE,2025-12-26 18:45:30
384,University of West Florida Online Paralegal Certificate,Paralegal Program,Florida,,https://uwf.edu/continuinged/programs/career-training/online-paralegal-certificate/,AAfPE Member,AAfPE,2025-12-26 18:45:30
385,Victor Valley College,Paralegal Program,California,,https://www.vvc.edu/paralegal-studies-program,AAfPE Member,AAfPE,2025-12-26 18:45:30
386,Villanova University Paralegal Certificate,Paralegal Program,Pennsylvania,,https://www1.villanova.edu/university/professional-studies/academics/professional-education/paralegal-certificate.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
387,Wallace State Community College,Paralegal Program,Alabama,,https://www.wallacestate.edu/programs/academic-division/paralegal/index.html,AAfPE Member,AAfPE,2025-12-26 18:45:30
388,Walters State Community College Paralegal Studies,Paralegal Program,Tennessee,,https://ws.edu/academics/programs/tc/paralegal-studies.aspx,AAfPE Member,AAfPE,2025-12-26 18:45:30
